1,81,-0.12
2,94,-0.005
3,90,-0.115
4,90,-0.115
5,94,-0.005
6,108,0.15
7,92,0.0
8,92,0.0
9,90,-0.115
10,90,-0.115
11,92,0.0
12,92,0.0
13,90,-0.115
14,90,-0.115
15,92,0.0
16,92,0.0
17,90,-0.115
18,552,0.563
19,92,0.0
20,548,-0.197
21,108,0.15
22,547,-0.008
23,546,-0.359
24,545,0.425
25,544,-0.694
26,92,0.0
27,90,-0.115
28,94,-0.005
29,90,-0.115
30,92,0.0
31,92,0.0
32,90,-0.115
33,90,-0.115
34,92,0.0
35,92,0.0
36,90,-0.115
37,82,-0.06
38,86,0.0
39,86,0.0
40,84,0.0
41,222,0.47
42,175,0.585
43,90,-0.115
44,92,0.0
45,86,0.0
46,90,-0.115
47,94,-0.005
48,81,-0.12
49,81,-0.12
50,90,-0.115
51,92,0.0
52,92,0.0
53,81,-0.12
54,92,0.0
55,92,0.0
56,81,-0.12
57,92,0.0
58,92,0.0
59,92,0.0
60,92,0.0
61,94,-0.005
62,547,-0.008
63,546,-0.359
64,620,0.035
65,545,0.425
66,544,-0.694
67,553,-0.051
68,548,-0.197
69,549,-0.112
70,550,-0.07
71,551,-0.307
72,552,0.563
73,81,-0.12
74,92,0.0
75,92,0.0
76,81,-0.12
77,90,-0.115
78,108,0.15
79,90,-0.115
80,90,-0.115
81,94,-0.005
82,81,-0.12
83,81,-0.12
84,175,0.585
85,109,-0.585
86,109,-0.585
87,80,-0.18
88,223,-0.47
89,223,-0.47
90,109,-0.585
91,223,-0.47
92,93,-0.065
93,92,0.0
94,92,0.0
95,108,0.15
96,92,0.0
97,92,0.0
98,108,0.15
99,222,0.47
100,92,0.0
101,92,0.0
102,222,0.47
103,81,-0.12
104,86,0.0
105,86,0.0
106,81,-0.12
107,81,-0.12
108,81,-0.12
109,81,-0.12
110,81,-0.12
111,109,-0.585
112,109,-0.585
113,223,-0.47
114,223,-0.47
115,85,0.06
116,85,0.06
117,85,0.06
118,85,0.06
119,85,0.06
120,85,0.06
121,85,0.06
122,85,0.06
123,85,0.06
124,85,0.06
125,85,0.06
126,85,0.06
127,110,0.435
128,110,0.435
129,85,0.06
130,85,0.06
131,85,0.06
132,85,0.06
133,85,0.06
134,85,0.06
135,91,0.115
136,91,0.115
137,91,0.115
138,91,0.115
139,91,0.115
140,556,0.119
141,85,0.06
142,85,0.06
143,91,0.115
144,91,0.115
145,91,0.115
146,91,0.115
147,85,0.06
