227,0.0600,
228,0.0600,
108,0.0550,
222,0.0600,
105,0.0550,
220,0.0600,
106,0.0550,
221,0.0600,
107,-0.1150,
104,0.0000,
103,0.0850,
102,-0.1700,
97,0.0850,
96,0.0000,
99,0.0000,
100,-0.1150,
218,0.1150,
98,-0.1150,
217,0.1150,
95,-0.1150,
94,0.0000,
70,0.0000,
69,0.0000,
68,0.0000,
101,-0.1150,
219,0.1150,0.1150
,,
85,0.0000,
67,0.0000,
66,0.0000,
61,0.0000,
60,0.0000,
65,0.0000,
64,0.0000,
54,0.0000,
55,0.0000,
56,0.0000,
190,0.1150,
63,-0.1150,
62,0.0000,
53,0.0000,
52,0.0000,
51,0.0000,
57,-0.1150,
189,0.1150,0.0000
,,
,,
188,0.1150,
50,-0.1150,
48,0.1025,
47,0.0000,
28,0.0000,
27,0.0850,
26,-0.1700,
49,-0.2050,
45,0.1025,
29,0.0000,
20,0.0000,
21,0.0850,
22,-0.1150,
23,-0.0050,
167,0.0600,
168,0.0600,
24,-0.1200,
169,0.0600,
170,0.0600,
187,0.1150,
46,-0.1150,
32,-0.1150,
19,0.0000,
17,-0.1150,
16,0.0000,
15,0.0000,
25,-0.1150,
171,0.1150,
31,0.0550,
172,0.0600,
18,0.0550,
166,0.0600,0.0000
,,
,,
83,0.0850,
89,-0.2850,
88,0.1700,
208,0.0300,
84,0.0850,
86,-0.2850,
87,0.1700,
207,0.0300,
90,-0.1200,
209,0.0600,
210,0.0600,
91,-0.1200,
211,0.0600,
212,0.0600,
92,-0.1200,
213,0.0600,
214,0.0600,
93,-0.1200,
215,0.0600,
216,0.0600,0.0000
,,
,,
58,-0.0550,
59,0.0850,
71,-0.2850,
72,0.1700,
191,0.0300,
73,-0.0600,
192,0.0600,
74,0.2600,
193,0.0600,
120,-0.6830,
236,0.4180,
75,-0.1200,
194,0.0600,
195,0.0600,
76,-0.1200,
196,0.0600,
197,0.0600,
77,0.1400,
198,0.0600,
82,-0.7800,
206,0.3800,
81,0.0800,
204,0.0600,
205,0.0600,
80,-0.1200,
202,0.0600,
203,0.0600,
79,-0.1200,
200,0.0600,
201,0.0600,
78,-0.0600,
199,0.0600,0.0000
,,
,,
12,0.1700,
162,0.0300,
11,-0.4000,
8,0.1700,
157,0.0300,
9,-0.1200,
158,0.0600,
159,0.0600,
10,-0.1200,
160,0.0600,
161,0.0600,
3,-0.0600,
152,0.0600,
2,-0.1200,
150,0.0600,
151,0.0600,
1,0.1400,
148,0.0300,
149,0.0300,
6,-0.4000,
5,0.1400,
154,0.0300,
155,0.0300,
4,-0.0600,
153,0.0600,
7,-0.0600,
156,0.0600,
14,-0.1200,
164,0.0600,
165,0.0600,
13,-0.0600,
163,0.0600,0.0000
,,
,,
30,0.0000,
36,-0.1150,
175,0.1150,
35,-0.1200,
173,0.0600,
174,0.0600,
34,0.0000,
37,-0.1200,
176,0.0600,
177,0.0600,
38,-0.1200,
178,0.0600,
179,0.0600,
39,0.0000,
44,-0.1200,
185,0.0600,
186,0.0600,
43,-0.1200,
183,0.0600,
184,0.0600,
42,-0.0600,
182,0.0600,
117,-0.0600,
229,0.0600,
118,-0.1800,
230,0.0600,
231,0.0600,
232,0.0600,
119,-0.1800,
233,0.0600,
234,0.0600,
235,0.0600,
41,-0.1200,
180,0.0600,
181,0.0600,
40,0.0000,
33,0.0000,0.0000
